Term                 | Document ID          | Term Frequency
townsend             | https://en.wikipedia.org/wiki/Pharaoh | 1         
offens               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
evolv                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
evolv                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
evolv                | https://en.wikipedia.org/wiki/Pharaoh | 2         
seychel              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
twosret              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
twosret              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
kong                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
nefertari            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
nefertari            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
mediawiki            | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
mediawiki            | https://en.wikipedia.org/wiki/Help:Contents | 2         
mediawiki            | https://en.wikipedia.org/wiki/Main_Page | 2         
mediawiki            | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
nomen                | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
nomen                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
nomen                | https://en.wikipedia.org/wiki/Pharaoh | 8         
setepenkhnemu        | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
setepenkhnemu        | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
marri                | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
marri                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
must                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
must                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
pariet               | https://en.wikipedia.org/wiki/Pharaoh | 1         
mesutr               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
mesutr               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
agyptologisch        | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
agyptologisch        | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
marino               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
penn                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
penn                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
mersekhemr           | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
mersekhemr           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
mersekhemr           | https://en.wikipedia.org/wiki/Pharaoh | 1         
facto                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
facto                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
alemannisch          | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
alemannisch          | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
alemannisch          | https://en.wikipedia.org/wiki/Help:Contents | 1         
alemannisch          | https://en.wikipedia.org/wiki/Pharaoh | 1         
ward                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
hudjefa              | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
hudjefa              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
hudjefa              | https://en.wikipedia.org/wiki/Pharaoh | 1         
bakenranef           | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
bakenranef           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
bakenranef           | https://en.wikipedia.org/wiki/Pharaoh | 1         
prize                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
prize                | https://en.wikipedia.org/wiki/Main_Page | 1         
arson                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
penr                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
found                | https://en.wikipedia.org/wiki/List_of_pharaohs | 11        
found                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 11        
found                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
found                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
found                | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
found                | https://en.wikipedia.org/wiki/Help:Contents | 2         
found                | https://en.wikipedia.org/wiki/Pharaoh | 5         
prais                | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
prais                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
larg                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
larg                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
larg                 | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
larg                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
larg                 | https://en.wikipedia.org/wiki/Pharaoh | 2         
tariff               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
anoth                | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
anoth                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
anoth                | https://en.wikipedia.org/wiki/Pharaoh | 2         
helck                | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
helck                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
convict              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
tobago               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
colombia             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
latest               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
latest               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
norderstedt          | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
norderstedt          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
etiquett             | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
etiquett             | https://en.wikipedia.org/wiki/Help:Contents | 1         
hondura              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
religion             | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
religion             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
religion             | https://en.wikipedia.org/wiki/Pharaoh | 4         
religion             | https://en.wikipedia.org/wiki/Wikipedia:Contents | 6         
charg                | https://en.wikipedia.org/wiki/Portal:Current_events | 4         
googl                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
googl                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
charl                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
charl                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
siaspiqa             | https://en.wikipedia.org/wiki/Pharaoh | 1         
extermin             | https://en.wikipedia.org/wiki/Main_Page | 2         
setpenptah           | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
setpenptah           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
hungari              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
hungari              | https://en.wikipedia.org/wiki/Main_Page | 1         
smenkhkar            | https://en.wikipedia.org/wiki/List_of_pharaohs | 7         
smenkhkar            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 7         
smenkhkar            | https://en.wikipedia.org/wiki/Pharaoh | 1         
till                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
attend               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
had                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 12        
had                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 12        
had                  | https://en.wikipedia.org/wiki/Main_Page | 1         
had                  | https://en.wikipedia.org/wiki/Pharaoh | 6         
lynch                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
lynch                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
align                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
structur             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
structur             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
structur             | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
hak                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
hak                  | https://en.wikipedia.org/wiki/Help:Contents | 1         
late                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 22        
late                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 22        
late                 | https://en.wikipedia.org/wiki/Pharaoh | 11        
mench                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
mench                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
han                  | https://en.wikipedia.org/wiki/Special:Random | 3         
school               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
school               | https://en.wikipedia.org/wiki/Special:Random | 4         
adventur             | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
adventur             | https://en.wikipedia.org/wiki/Help:Contents | 1         
adventur             | https://en.wikipedia.org/wiki/Main_Page | 1         
har                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
har                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
har                  | https://en.wikipedia.org/wiki/Pharaoh | 2         
hat                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
hat                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
hat                  | https://en.wikipedia.org/wiki/Pharaoh | 1         
pepi                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 11        
pepi                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 11        
pepi                 | https://en.wikipedia.org/wiki/Pharaoh | 4         
newcom               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
newcom               | https://en.wikipedia.org/wiki/Help:Contents | 1         
biblic               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
biblic               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
biblic               | https://en.wikipedia.org/wiki/Pharaoh | 1         
allegedli            | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
allegedli            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
